touch_idx,reclaim_idx,entry_idx,touch_dt,reclaim_dt,entry_dt,entry_price,ma20,touch_to_entry_day_cross,reclaim_to_entry_day_cross,month_boundary_carry
4645,4647,4648,2022-04-01 15:10:00+05:30,2022-04-01 15:20:00+05:30,2022-04-01 15:25:00+05:30,128.1,128.08999999999997,False,False,False
4646,4649,4650,2022-04-01 15:15:00+05:30,2022-04-04 09:15:00+05:30,2022-04-04 09:20:00+05:30,128.95,128.10750000000002,True,False,False
4713,4713,4714,2022-04-04 14:35:00+05:30,2022-04-04 14:35:00+05:30,2022-04-04 14:40:00+05:30,130.85,130.555,False,False,False
4718,4718,4719,2022-04-04 15:00:00+05:30,2022-04-04 15:00:00+05:30,2022-04-04 15:05:00+05:30,131.0,130.71750000000003,False,False,False
4721,4724,4725,2022-04-04 15:15:00+05:30,2022-04-05 09:15:00+05:30,2022-04-05 09:20:00+05:30,130.9,130.7775,True,False,False
4743,4744,4745,2022-04-05 10:50:00+05:30,2022-04-05 10:55:00+05:30,2022-04-05 11:00:00+05:30,130.25,130.0425,False,False,False
4775,4775,4776,2022-04-05 13:30:00+05:30,2022-04-05 13:30:00+05:30,2022-04-05 13:35:00+05:30,131.0,130.69,False,False,False
4781,4781,4782,2022-04-05 14:00:00+05:30,2022-04-05 14:00:00+05:30,2022-04-05 14:05:00+05:30,131.2,130.91000000000003,False,False,False
4785,4785,4786,2022-04-05 14:20:00+05:30,2022-04-05 14:20:00+05:30,2022-04-05 14:25:00+05:30,132.1,130.9925,False,False,False
4799,4799,4800,2022-04-06 09:15:00+05:30,2022-04-06 09:15:00+05:30,2022-04-06 09:20:00+05:30,132.65,131.33499999999998,False,False,False
4852,4852,4853,2022-04-06 13:40:00+05:30,2022-04-06 13:40:00+05:30,2022-04-06 13:45:00+05:30,134.0,133.425,False,False,False
4874,4874,4875,2022-04-07 09:15:00+05:30,2022-04-07 09:15:00+05:30,2022-04-07 09:20:00+05:30,133.95,133.9875,False,False,False
4899,4899,4900,2022-04-07 11:20:00+05:30,2022-04-07 11:20:00+05:30,2022-04-07 11:25:00+05:30,133.05,132.76749999999998,False,False,False
4900,4900,4901,2022-04-07 11:25:00+05:30,2022-04-07 11:25:00+05:30,2022-04-07 11:30:00+05:30,133.25,132.7475,False,False,False
4943,4943,4944,2022-04-07 15:00:00+05:30,2022-04-07 15:00:00+05:30,2022-04-07 15:05:00+05:30,131.55,131.45,False,False,False
4945,4947,4948,2022-04-07 15:10:00+05:30,2022-04-07 15:20:00+05:30,2022-04-07 15:25:00+05:30,131.65,131.375,False,False,False
4974,4974,4975,2022-04-08 11:20:00+05:30,2022-04-08 11:20:00+05:30,2022-04-08 11:25:00+05:30,132.55,132.465,False,False,False
5012,5013,5014,2022-04-08 14:30:00+05:30,2022-04-08 14:35:00+05:30,2022-04-08 14:40:00+05:30,133.85,133.77,False,False,False
5021,5024,5025,2022-04-08 15:15:00+05:30,2022-04-11 09:15:00+05:30,2022-04-11 09:20:00+05:30,134.05,133.8525,True,False,False
5025,5025,5026,2022-04-11 09:20:00+05:30,2022-04-11 09:20:00+05:30,2022-04-11 09:25:00+05:30,133.9,133.765,False,False,False
5139,5142,5143,2022-04-12 12:35:00+05:30,2022-04-12 12:50:00+05:30,2022-04-12 12:55:00+05:30,127.15,127.09750000000001,False,False,False
5150,5153,5154,2022-04-12 13:30:00+05:30,2022-04-12 13:45:00+05:30,2022-04-12 13:50:00+05:30,127.2,126.92,False,False,False
5220,5220,5221,2022-04-13 13:05:00+05:30,2022-04-13 13:05:00+05:30,2022-04-13 13:10:00+05:30,128.85,128.4625,False,False,False
5228,5229,5230,2022-04-13 13:45:00+05:30,2022-04-13 13:50:00+05:30,2022-04-13 13:55:00+05:30,128.55,128.49,False,False,False
5237,5237,5238,2022-04-13 14:30:00+05:30,2022-04-13 14:30:00+05:30,2022-04-13 14:35:00+05:30,129.1,128.6575,False,False,False
5246,5249,5250,2022-04-13 15:15:00+05:30,2022-04-18 09:15:00+05:30,2022-04-18 09:20:00+05:30,130.0,128.535,True,False,False
5318,5318,5319,2022-04-18 15:00:00+05:30,2022-04-18 15:00:00+05:30,2022-04-18 15:05:00+05:30,130.2,130.105,False,False,False
5322,5322,5323,2022-04-18 15:20:00+05:30,2022-04-18 15:20:00+05:30,2022-04-18 15:25:00+05:30,130.3,130.2275,False,False,False
5323,5323,5324,2022-04-18 15:25:00+05:30,2022-04-18 15:25:00+05:30,2022-04-19 09:15:00+05:30,131.65,130.255,True,True,False
5370,5371,5372,2022-04-19 13:05:00+05:30,2022-04-19 13:10:00+05:30,2022-04-19 13:15:00+05:30,131.9,131.7975,False,False,False
5471,5471,5472,2022-04-20 15:15:00+05:30,2022-04-20 15:15:00+05:30,2022-04-20 15:20:00+05:30,127.9,127.63499999999999,False,False,False
5473,5473,5474,2022-04-20 15:25:00+05:30,2022-04-20 15:25:00+05:30,2022-04-21 09:15:00+05:30,128.0,127.66999999999999,True,True,False
5482,5485,5486,2022-04-21 09:55:00+05:30,2022-04-21 10:10:00+05:30,2022-04-21 10:15:00+05:30,127.1,127.06499999999998,False,False,False
5483,5483,5484,2022-04-21 10:00:00+05:30,2022-04-21 10:00:00+05:30,2022-04-21 10:05:00+05:30,127.0,127.03999999999999,False,False,False
5516,5516,5517,2022-04-21 12:45:00+05:30,2022-04-21 12:45:00+05:30,2022-04-21 12:50:00+05:30,126.55,125.9025,False,False,False
5545,5548,5549,2022-04-21 15:10:00+05:30,2022-04-21 15:25:00+05:30,2022-04-22 09:15:00+05:30,126.55,126.84,True,True,False
5549,5549,5550,2022-04-22 09:15:00+05:30,2022-04-22 09:15:00+05:30,2022-04-22 09:20:00+05:30,127.15,126.9075,False,False,False
5550,5550,5551,2022-04-22 09:20:00+05:30,2022-04-22 09:20:00+05:30,2022-04-22 09:25:00+05:30,127.2,126.93499999999999,False,False,False
5551,5553,5554,2022-04-22 09:25:00+05:30,2022-04-22 09:35:00+05:30,2022-04-22 09:40:00+05:30,127.05,126.9125,False,False,False
5554,5554,5555,2022-04-22 09:40:00+05:30,2022-04-22 09:40:00+05:30,2022-04-22 09:45:00+05:30,127.05,126.90249999999999,False,False,False
5579,5582,5583,2022-04-22 11:45:00+05:30,2022-04-22 12:00:00+05:30,2022-04-22 12:05:00+05:30,125.9,125.74249999999999,False,False,False
5665,5667,5668,2022-04-25 12:40:00+05:30,2022-04-25 12:50:00+05:30,2022-04-25 12:55:00+05:30,119.95,119.87249999999999,False,False,False
5695,5695,5696,2022-04-25 15:10:00+05:30,2022-04-25 15:10:00+05:30,2022-04-25 15:15:00+05:30,118.6,118.60500000000002,False,False,False
5696,5697,5698,2022-04-25 15:15:00+05:30,2022-04-25 15:20:00+05:30,2022-04-25 15:25:00+05:30,118.55,118.54749999999999,False,False,False
5735,5735,5736,2022-04-26 12:15:00+05:30,2022-04-26 12:15:00+05:30,2022-04-26 12:20:00+05:30,120.1,119.93500000000002,False,False,False
5737,5737,5738,2022-04-26 12:25:00+05:30,2022-04-26 12:25:00+05:30,2022-04-26 12:30:00+05:30,120.0,119.97250000000001,False,False,False
5752,5753,5754,2022-04-26 13:40:00+05:30,2022-04-26 13:45:00+05:30,2022-04-26 13:50:00+05:30,119.55,119.575,False,False,False
5754,5754,5755,2022-04-26 13:50:00+05:30,2022-04-26 13:50:00+05:30,2022-04-26 13:55:00+05:30,119.7,119.55,False,False,False
5755,5755,5756,2022-04-26 13:55:00+05:30,2022-04-26 13:55:00+05:30,2022-04-26 14:00:00+05:30,119.55,119.52749999999999,False,False,False
5758,5758,5759,2022-04-26 14:10:00+05:30,2022-04-26 14:10:00+05:30,2022-04-26 14:15:00+05:30,119.6,119.4425,False,False,False
5764,5764,5765,2022-04-26 14:40:00+05:30,2022-04-26 14:40:00+05:30,2022-04-26 14:45:00+05:30,119.55,119.43999999999998,False,False,False
5768,5768,5769,2022-04-26 15:00:00+05:30,2022-04-26 15:00:00+05:30,2022-04-26 15:05:00+05:30,119.7,119.46750000000002,False,False,False
5772,5772,5773,2022-04-26 15:20:00+05:30,2022-04-26 15:20:00+05:30,2022-04-26 15:25:00+05:30,119.8,119.6025,False,False,False
5773,5773,5774,2022-04-26 15:25:00+05:30,2022-04-26 15:25:00+05:30,2022-04-27 09:15:00+05:30,119.1,119.6075,True,True,False
5774,5775,5776,2022-04-27 09:15:00+05:30,2022-04-27 09:20:00+05:30,2022-04-27 09:25:00+05:30,120.3,119.585,False,False,False
5815,5815,5816,2022-04-27 12:40:00+05:30,2022-04-27 12:40:00+05:30,2022-04-27 12:45:00+05:30,118.8,118.375,False,False,False
5817,5819,5820,2022-04-27 12:50:00+05:30,2022-04-27 13:00:00+05:30,2022-04-27 13:05:00+05:30,118.45,118.38,False,False,False
5894,5894,5895,2022-04-28 13:00:00+05:30,2022-04-28 13:00:00+05:30,2022-04-28 13:05:00+05:30,121.45,121.44000000000001,False,False,False
5895,5895,5896,2022-04-28 13:05:00+05:30,2022-04-28 13:05:00+05:30,2022-04-28 13:10:00+05:30,121.8,121.4625,False,False,False
5898,5898,5899,2022-04-28 13:20:00+05:30,2022-04-28 13:20:00+05:30,2022-04-28 13:25:00+05:30,121.55,121.51499999999999,False,False,False
5903,5905,5906,2022-04-28 13:45:00+05:30,2022-04-28 13:55:00+05:30,2022-04-28 14:00:00+05:30,121.5,121.49000000000001,False,False,False
5906,5906,5907,2022-04-28 14:00:00+05:30,2022-04-28 14:00:00+05:30,2022-04-28 14:05:00+05:30,121.5,121.45250000000001,False,False,False
5982,5983,5984,2022-04-29 14:05:00+05:30,2022-04-29 14:10:00+05:30,2022-04-29 14:15:00+05:30,124.95,124.50750000000001,False,False,False
5985,5987,5988,2022-04-29 14:20:00+05:30,2022-04-29 14:30:00+05:30,2022-04-29 14:35:00+05:30,124.65,124.625,False,False,False
5992,5992,5993,2022-04-29 14:55:00+05:30,2022-04-29 14:55:00+05:30,2022-04-29 15:00:00+05:30,124.75,124.6925,False,False,False
6058,6058,6059,2022-05-02 14:10:00+05:30,2022-05-02 14:10:00+05:30,2022-05-02 14:15:00+05:30,123.85,123.5125,False,False,False
6146,6149,6150,2022-05-04 15:15:00+05:30,2022-05-05 09:15:00+05:30,2022-05-05 09:20:00+05:30,125.4,123.7825,True,False,False
6274,6274,6275,2022-05-06 13:25:00+05:30,2022-05-06 13:25:00+05:30,2022-05-06 13:30:00+05:30,122.55,121.38250000000001,False,False,False
6362,6365,6366,2022-05-09 14:30:00+05:30,2022-05-09 14:45:00+05:30,2022-05-09 14:50:00+05:30,122.95,122.575,False,False,False
6433,6433,6434,2022-05-10 14:10:00+05:30,2022-05-10 14:10:00+05:30,2022-05-10 14:15:00+05:30,115.4,115.18999999999998,False,False,False
6446,6449,6450,2022-05-10 15:15:00+05:30,2022-05-11 09:15:00+05:30,2022-05-11 09:20:00+05:30,114.65,113.87750000000001,True,False,False
6478,6478,6479,2022-05-11 11:40:00+05:30,2022-05-11 11:40:00+05:30,2022-05-11 11:45:00+05:30,112.15,111.71000000000001,False,False,False
6500,6501,6502,2022-05-11 13:30:00+05:30,2022-05-11 13:35:00+05:30,2022-05-11 13:40:00+05:30,110.3,109.9125,False,False,False
6545,6545,6546,2022-05-12 11:00:00+05:30,2022-05-12 11:00:00+05:30,2022-05-12 11:05:00+05:30,109.55,109.3375,False,False,False
6569,6572,6573,2022-05-12 13:00:00+05:30,2022-05-12 13:15:00+05:30,2022-05-12 13:20:00+05:30,109.3,108.52749999999999,False,False,False
6592,6592,6593,2022-05-12 14:55:00+05:30,2022-05-12 14:55:00+05:30,2022-05-12 15:00:00+05:30,107.8,107.78999999999999,False,False,False
6593,6594,6595,2022-05-12 15:00:00+05:30,2022-05-12 15:05:00+05:30,2022-05-12 15:10:00+05:30,107.9,107.7275,False,False,False
6648,6648,6649,2022-05-13 13:20:00+05:30,2022-05-13 13:20:00+05:30,2022-05-13 13:25:00+05:30,109.05,108.955,False,False,False
6671,6674,6675,2022-05-13 15:15:00+05:30,2022-05-16 09:15:00+05:30,2022-05-16 09:20:00+05:30,107.35,107.03,True,False,False
6733,6735,6736,2022-05-16 14:10:00+05:30,2022-05-16 14:20:00+05:30,2022-05-16 14:25:00+05:30,106.8,106.7625,False,False,False
6743,6746,6747,2022-05-16 15:00:00+05:30,2022-05-16 15:15:00+05:30,2022-05-16 15:20:00+05:30,106.85,106.58,False,False,False
6773,6773,6774,2022-05-17 11:15:00+05:30,2022-05-17 11:15:00+05:30,2022-05-17 11:20:00+05:30,111.95,111.09,False,False,False
6789,6789,6790,2022-05-17 12:35:00+05:30,2022-05-17 12:35:00+05:30,2022-05-17 12:40:00+05:30,112.05,111.3875,False,False,False
6824,6824,6825,2022-05-18 09:15:00+05:30,2022-05-18 09:15:00+05:30,2022-05-18 09:20:00+05:30,114.6,114.53,False,False,False
6825,6825,6826,2022-05-18 09:20:00+05:30,2022-05-18 09:20:00+05:30,2022-05-18 09:25:00+05:30,114.8,114.58500000000001,False,False,False
6875,6875,6876,2022-05-18 13:30:00+05:30,2022-05-18 13:30:00+05:30,2022-05-18 13:35:00+05:30,115.6,114.92999999999999,False,False,False
6948,6949,6950,2022-05-19 13:20:00+05:30,2022-05-19 13:25:00+05:30,2022-05-19 13:30:00+05:30,109.8,109.35499999999999,False,False,False
6969,6971,6972,2022-05-19 15:05:00+05:30,2022-05-19 15:15:00+05:30,2022-05-19 15:20:00+05:30,108.65,108.6875,False,False,False
7020,7020,7021,2022-05-20 13:05:00+05:30,2022-05-20 13:05:00+05:30,2022-05-20 13:10:00+05:30,111.7,111.3425,False,False,False
7021,7021,7022,2022-05-20 13:10:00+05:30,2022-05-20 13:10:00+05:30,2022-05-20 13:15:00+05:30,111.8,111.35500000000002,False,False,False
7099,7099,7100,2022-05-23 13:25:00+05:30,2022-05-23 13:25:00+05:30,2022-05-23 13:30:00+05:30,99.45,99.42750000000001,False,False,False
7100,7101,7102,2022-05-23 13:30:00+05:30,2022-05-23 13:35:00+05:30,2022-05-23 13:40:00+05:30,99.45,99.41,False,False,False
7114,7117,7118,2022-05-23 14:40:00+05:30,2022-05-23 14:55:00+05:30,2022-05-23 15:00:00+05:30,99.25,99.1275,False,False,False
7121,7124,7125,2022-05-23 15:15:00+05:30,2022-05-24 09:15:00+05:30,2022-05-24 09:20:00+05:30,100.15,99.0125,True,False,False
7122,7123,7124,2022-05-23 15:20:00+05:30,2022-05-23 15:25:00+05:30,2022-05-24 09:15:00+05:30,99.5,98.97749999999999,True,True,False
7175,7175,7176,2022-05-24 13:30:00+05:30,2022-05-24 13:30:00+05:30,2022-05-24 13:35:00+05:30,98.1,98.0925,False,False,False
7196,7199,7200,2022-05-24 15:15:00+05:30,2022-05-25 09:15:00+05:30,2022-05-25 09:20:00+05:30,97.7,97.44250000000001,True,False,False
7200,7202,7203,2022-05-25 09:20:00+05:30,2022-05-25 09:30:00+05:30,2022-05-25 09:35:00+05:30,97.55,97.275,False,False,False
7203,7203,7204,2022-05-25 09:35:00+05:30,2022-05-25 09:35:00+05:30,2022-05-25 09:40:00+05:30,97.55,97.24249999999999,False,False,False
7246,7246,7247,2022-05-25 13:10:00+05:30,2022-05-25 13:10:00+05:30,2022-05-25 13:15:00+05:30,96.6,96.5525,False,False,False
7271,7271,7272,2022-05-25 15:15:00+05:30,2022-05-25 15:15:00+05:30,2022-05-25 15:20:00+05:30,96.3,96.2025,False,False,False
7272,7272,7273,2022-05-25 15:20:00+05:30,2022-05-25 15:20:00+05:30,2022-05-25 15:25:00+05:30,96.45,96.23249999999999,False,False,False
7273,7274,7275,2022-05-25 15:25:00+05:30,2022-05-26 09:15:00+05:30,2022-05-26 09:20:00+05:30,97.35,96.25,True,False,False
7283,7285,7286,2022-05-26 10:00:00+05:30,2022-05-26 10:10:00+05:30,2022-05-26 10:15:00+05:30,96.75,96.56,False,False,False
7344,7345,7346,2022-05-26 15:05:00+05:30,2022-05-26 15:10:00+05:30,2022-05-26 15:15:00+05:30,101.5,101.265,False,False,False
7383,7386,7387,2022-05-27 12:05:00+05:30,2022-05-27 12:20:00+05:30,2022-05-27 12:25:00+05:30,100.75,100.77000000000001,False,False,False
7397,7397,7398,2022-05-27 13:15:00+05:30,2022-05-27 13:15:00+05:30,2022-05-27 13:20:00+05:30,100.4,100.35,False,False,False
7398,7398,7399,2022-05-27 13:20:00+05:30,2022-05-27 13:20:00+05:30,2022-05-27 13:25:00+05:30,100.8,100.375,False,False,False
7409,7409,7410,2022-05-27 14:15:00+05:30,2022-05-27 14:15:00+05:30,2022-05-27 14:20:00+05:30,100.6,100.505,False,False,False
7417,7417,7418,2022-05-27 14:55:00+05:30,2022-05-27 14:55:00+05:30,2022-05-27 15:00:00+05:30,100.7,100.61500000000001,False,False,False
7421,7421,7422,2022-05-27 15:15:00+05:30,2022-05-27 15:15:00+05:30,2022-05-27 15:20:00+05:30,100.8,100.66499999999999,False,False,False
7423,7423,7424,2022-05-27 15:25:00+05:30,2022-05-27 15:25:00+05:30,2022-05-30 09:15:00+05:30,102.3,100.685,True,True,False
7450,7450,7451,2022-05-30 11:25:00+05:30,2022-05-30 11:25:00+05:30,2022-05-30 11:30:00+05:30,102.35,101.5725,False,False,False
7466,7469,7470,2022-05-30 12:45:00+05:30,2022-05-30 13:00:00+05:30,2022-05-30 13:05:00+05:30,101.55,101.545,False,False,False
7471,7472,7473,2022-05-30 13:10:00+05:30,2022-05-30 13:15:00+05:30,2022-05-30 13:20:00+05:30,101.5,101.455,False,False,False
7473,7473,7474,2022-05-30 13:20:00+05:30,2022-05-30 13:20:00+05:30,2022-05-30 13:25:00+05:30,101.85,101.44250000000001,False,False,False
7485,7488,7489,2022-05-30 14:20:00+05:30,2022-05-30 14:35:00+05:30,2022-05-30 14:40:00+05:30,101.8,101.7525,False,False,False
7496,7499,7500,2022-05-30 15:15:00+05:30,2022-05-31 09:15:00+05:30,2022-05-31 09:20:00+05:30,102.0,101.7,True,False,False
7537,7537,7538,2022-05-31 12:25:00+05:30,2022-05-31 12:25:00+05:30,2022-05-31 12:30:00+05:30,102.5,102.06,False,False,False
7563,7564,7565,2022-05-31 14:35:00+05:30,2022-05-31 14:40:00+05:30,2022-05-31 14:45:00+05:30,102.65,102.63,False,False,False
7571,7574,7575,2022-05-31 15:15:00+05:30,2022-06-01 09:15:00+05:30,2022-06-01 09:20:00+05:30,103.1,102.5175,True,False,False
7648,7648,7649,2022-06-01 15:25:00+05:30,2022-06-01 15:25:00+05:30,2022-06-02 09:15:00+05:30,103.15,102.41,True,True,False
7685,7685,7686,2022-06-02 12:15:00+05:30,2022-06-02 12:15:00+05:30,2022-06-02 12:20:00+05:30,103.0,102.845,False,False,False
7715,7716,7717,2022-06-02 14:45:00+05:30,2022-06-02 14:50:00+05:30,2022-06-02 14:55:00+05:30,104.0,103.9425,False,False,False
7718,7718,7719,2022-06-02 15:00:00+05:30,2022-06-02 15:00:00+05:30,2022-06-02 15:05:00+05:30,104.45,104.07249999999999,False,False,False
7726,7726,7727,2022-06-03 09:25:00+05:30,2022-06-03 09:25:00+05:30,2022-06-03 09:30:00+05:30,104.5,104.3,False,False,False
7727,7730,7731,2022-06-03 09:30:00+05:30,2022-06-03 09:45:00+05:30,2022-06-03 09:50:00+05:30,104.4,104.30999999999999,False,False,False
7749,7751,7752,2022-06-03 11:20:00+05:30,2022-06-03 11:30:00+05:30,2022-06-03 11:35:00+05:30,104.2,104.175,False,False,False
7803,7804,7805,2022-06-06 09:35:00+05:30,2022-06-06 09:40:00+05:30,2022-06-06 09:45:00+05:30,103.0,102.90249999999999,False,False,False
7805,7806,7807,2022-06-06 09:45:00+05:30,2022-06-06 09:50:00+05:30,2022-06-06 09:55:00+05:30,103.0,102.8475,False,False,False
7868,7868,7869,2022-06-06 15:00:00+05:30,2022-06-06 15:00:00+05:30,2022-06-06 15:05:00+05:30,104.4,104.375,False,False,False
7917,7918,7919,2022-06-07 12:50:00+05:30,2022-06-07 12:55:00+05:30,2022-06-07 13:00:00+05:30,103.0,103.02000000000001,False,False,False
7920,7921,7922,2022-06-07 13:05:00+05:30,2022-06-07 13:10:00+05:30,2022-06-07 13:15:00+05:30,103.3,103.035,False,False,False
7934,7935,7936,2022-06-07 14:15:00+05:30,2022-06-07 14:20:00+05:30,2022-06-07 14:25:00+05:30,103.3,103.2175,False,False,False
7945,7948,7949,2022-06-07 15:10:00+05:30,2022-06-07 15:25:00+05:30,2022-06-08 09:15:00+05:30,104.5,103.23500000000001,True,True,False
7959,7959,7960,2022-06-08 10:05:00+05:30,2022-06-08 10:05:00+05:30,2022-06-08 10:10:00+05:30,104.35,103.84,False,False,False
7971,7972,7973,2022-06-08 11:05:00+05:30,2022-06-08 11:10:00+05:30,2022-06-08 11:15:00+05:30,104.5,104.53,False,False,False
7996,7997,7998,2022-06-08 13:10:00+05:30,2022-06-08 13:15:00+05:30,2022-06-08 13:20:00+05:30,104.95,104.8375,False,False,False
8000,8000,8001,2022-06-08 13:30:00+05:30,2022-06-08 13:30:00+05:30,2022-06-08 13:35:00+05:30,104.95,104.91,False,False,False
8009,8009,8010,2022-06-08 14:15:00+05:30,2022-06-08 14:15:00+05:30,2022-06-08 14:20:00+05:30,105.05,105.035,False,False,False
8020,8021,8022,2022-06-08 15:10:00+05:30,2022-06-08 15:15:00+05:30,2022-06-08 15:20:00+05:30,105.1,105.045,False,False,False
8022,8022,8023,2022-06-08 15:20:00+05:30,2022-06-08 15:20:00+05:30,2022-06-08 15:25:00+05:30,105.05,105.04249999999999,False,False,False
8082,8083,8084,2022-06-09 14:05:00+05:30,2022-06-09 14:10:00+05:30,2022-06-09 14:15:00+05:30,100.95,100.93249999999999,False,False,False
8088,8088,8089,2022-06-09 14:35:00+05:30,2022-06-09 14:35:00+05:30,2022-06-09 14:40:00+05:30,101.05,100.85,False,False,False
8093,8093,8094,2022-06-09 15:00:00+05:30,2022-06-09 15:00:00+05:30,2022-06-09 15:05:00+05:30,101.05,100.8875,False,False,False
8094,8094,8095,2022-06-09 15:05:00+05:30,2022-06-09 15:05:00+05:30,2022-06-09 15:10:00+05:30,101.0,100.885,False,False,False
8096,8097,8098,2022-06-09 15:15:00+05:30,2022-06-09 15:20:00+05:30,2022-06-09 15:25:00+05:30,100.95,100.89500000000001,False,False,False
8131,8131,8132,2022-06-10 11:55:00+05:30,2022-06-10 11:55:00+05:30,2022-06-10 12:00:00+05:30,98.75,98.2125,False,False,False
8152,8152,8153,2022-06-10 13:40:00+05:30,2022-06-10 13:40:00+05:30,2022-06-10 13:45:00+05:30,99.05,98.81,False,False,False
8163,8165,8166,2022-06-10 14:35:00+05:30,2022-06-10 14:45:00+05:30,2022-06-10 14:50:00+05:30,99.0,98.8475,False,False,False
8168,8168,8169,2022-06-10 15:00:00+05:30,2022-06-10 15:00:00+05:30,2022-06-10 15:05:00+05:30,99.15,98.9175,False,False,False
8170,8170,8171,2022-06-10 15:10:00+05:30,2022-06-10 15:10:00+05:30,2022-06-10 15:15:00+05:30,99.0,98.94500000000001,False,False,False
8219,8221,8222,2022-06-13 13:00:00+05:30,2022-06-13 13:10:00+05:30,2022-06-13 13:15:00+05:30,96.65,96.6325,False,False,False
8246,8249,8250,2022-06-13 15:15:00+05:30,2022-06-14 09:15:00+05:30,2022-06-14 09:20:00+05:30,96.6,95.9275,True,False,False
8248,8248,8249,2022-06-13 15:25:00+05:30,2022-06-13 15:25:00+05:30,2022-06-14 09:15:00+05:30,95.2,95.88,True,True,False
8297,8298,8299,2022-06-14 13:15:00+05:30,2022-06-14 13:20:00+05:30,2022-06-14 13:25:00+05:30,96.85,96.8125,False,False,False
8321,8322,8323,2022-06-14 15:15:00+05:30,2022-06-14 15:20:00+05:30,2022-06-14 15:25:00+05:30,96.15,96.14500000000001,False,False,False
8372,8375,8376,2022-06-15 13:15:00+05:30,2022-06-15 13:30:00+05:30,2022-06-15 13:35:00+05:30,92.75,92.74,False,False,False
8380,8380,8381,2022-06-15 13:55:00+05:30,2022-06-15 13:55:00+05:30,2022-06-15 14:00:00+05:30,92.7,92.6775,False,False,False
8384,8386,8387,2022-06-15 14:15:00+05:30,2022-06-15 14:25:00+05:30,2022-06-15 14:30:00+05:30,92.7,92.6575,False,False,False
8396,8399,8400,2022-06-15 15:15:00+05:30,2022-06-16 09:15:00+05:30,2022-06-16 09:20:00+05:30,93.1,92.625,True,False,False
8471,8474,8475,2022-06-16 15:15:00+05:30,2022-06-17 09:15:00+05:30,2022-06-17 09:20:00+05:30,87.65,87.35999999999999,True,False,False
8475,8478,8479,2022-06-17 09:20:00+05:30,2022-06-17 09:35:00+05:30,2022-06-17 09:40:00+05:30,87.3,87.095,False,False,False
